,text,ipa,syllables,stress,audio_files,audio_urls
1665,تخبى,ɪtˈxab.ba,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَبّى.wav,https://upload.wikimedia.org/wikipedia/commons/7/76/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%A8%D9%91%D9%89.wav
1666,تخجل,ɪtˈxaʒ.ʒal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَجَّل.wav,https://upload.wikimedia.org/wikipedia/commons/c/cc/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%AC%D9%8E%D9%91%D9%84.wav
1667,تخرج,ɪtˈxar.raʒ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَرَّج.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%B1%D9%8E%D9%91%D8%AC.wav
1668,تخرف,ɪtˈxɑrˤ.rˤɑf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَرَّف.wav,https://upload.wikimedia.org/wikipedia/commons/5/53/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%B1%D9%8E%D9%91%D9%81.wav
1669,تخصص,ɪtˈxɑsˤ.sˤɑsˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَصَّص.wav,https://upload.wikimedia.org/wikipedia/commons/2/21/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D8%B5%D9%8E%D9%91%D8%B5.wav
1670,تخلف,ɪtˈxal.laf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَلَّف.wav,https://upload.wikimedia.org/wikipedia/commons/d/d5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D9%84%D9%8E%D9%91%D9%81.wav
1671,تخلى,ɪtˈxal.la,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَلّى.wav,https://upload.wikimedia.org/wikipedia/commons/9/92/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D9%84%D9%91%D9%89.wav
1672,تخوت,ɪtˈxaw.wat,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَوَّت.wav,https://upload.wikimedia.org/wikipedia/commons/5/5e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D9%88%D9%8E%D9%91%D8%AA.wav
1673,تخوف,ɪtˈxaw.waf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَوَّف.wav,https://upload.wikimedia.org/wikipedia/commons/0/03/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D9%88%D9%8E%D9%91%D9%81.wav
1674,تخيب,(ɪ)tˈxaj.jab,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تخَيَّب.wav,https://upload.wikimedia.org/wikipedia/commons/5/58/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D8%AE%D9%8E%D9%8A%D9%8E%D9%91%D8%A8.wav
1675,تخيل,ɪtˈxaj.jal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تخَيَّل.wav,https://upload.wikimedia.org/wikipedia/commons/6/6d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AE%D9%8E%D9%8A%D9%8E%D9%91%D9%84.wav
1676,تدخل,(ɪ)dˈdax.xal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تدَخَّل.wav,https://upload.wikimedia.org/wikipedia/commons/a/a2/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AF%D9%8E%D8%AE%D9%8E%D9%91%D9%84.wav
1677,تدرب,ɪdˈdar.rab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تدَرَّب.wav,https://upload.wikimedia.org/wikipedia/commons/8/8c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AF%D9%8E%D8%B1%D9%8E%D9%91%D8%A8.wav
1678,تدوش,ɪdˈdaw.waʃ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تدوَّش.wav,https://upload.wikimedia.org/wikipedia/commons/4/46/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%AF%D9%88%D9%8E%D9%91%D8%B4.wav
1679,تذكر,(ɪ)dˈzak.kar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تذَكَّر.wav,https://upload.wikimedia.org/wikipedia/commons/c/c9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B0%D9%8E%D9%83%D9%8E%D9%91%D8%B1.wav
1680,تراجع,ɪtˈræː.ʒaʕ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تراجَع.wav,https://upload.wikimedia.org/wikipedia/commons/6/60/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B1%D8%A7%D8%AC%D9%8E%D8%B9.wav
1681,تراهن,ɪtˈrˤɑː.hɑn,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تراهَن.wav,https://upload.wikimedia.org/wikipedia/commons/e/ed/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B1%D8%A7%D9%87%D9%8E%D9%86.wav
1682,تربى,ɪtˈrˤɑb.bɑ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-ترَبّى.wav,https://upload.wikimedia.org/wikipedia/commons/3/30/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B1%D9%8E%D8%A8%D9%91%D9%89.wav
1683,تركيا,tʊrˈkij.ja,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تركيا.wav,https://upload.wikimedia.org/wikipedia/commons/d/dc/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D8%B1%D9%83%D9%8A%D8%A7.wav
1684,تزوج,idˈzaw.waʒ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تَزوَّج.wav,https://upload.wikimedia.org/wikipedia/commons/c/c1/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%8E%D8%B2%D9%88%D9%8E%D9%91%D8%AC.wav
1685,تساءل,ɪtˈsæː.ʔal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تساءَل.wav,https://upload.wikimedia.org/wikipedia/commons/1/1b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B3%D8%A7%D8%A1%D9%8E%D9%84.wav
1686,تسرب,ɪtˈsar.rab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تسَرَّب.wav,https://upload.wikimedia.org/wikipedia/commons/0/02/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B3%D9%8E%D8%B1%D9%8E%D9%91%D8%A8.wav
1687,تسرع,ɪtˈsar.raʕ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تسَرَّع.wav,https://upload.wikimedia.org/wikipedia/commons/6/61/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B3%D9%8E%D8%B1%D9%8E%D9%91%D8%B9.wav
1688,تسكر,ɪtˈsak.kar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تسَكَّر.wav,https://upload.wikimedia.org/wikipedia/commons/7/7e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B3%D9%8E%D9%83%D9%8E%D9%91%D8%B1.wav
1689,تسلى,ɪtˈsal.la,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تسَلّى.wav,https://upload.wikimedia.org/wikipedia/commons/f/ff/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B3%D9%8E%D9%84%D9%91%D9%89.wav
1690,تشتت,ɪtˈʃat.tat,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تشَتَّت.wav,https://upload.wikimedia.org/wikipedia/commons/4/4f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B4%D9%8E%D8%AA%D9%8E%D9%91%D8%AA.wav
1691,تشطف,(ɪ)tˈʃɑtˤ.tˤɑf,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تشَطَّف.wav,https://upload.wikimedia.org/wikipedia/commons/1/19/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D8%B4%D9%8E%D8%B7%D9%8E%D9%91%D9%81.wav
1692,تشكون,(ɪ)tˈʃak.wan,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تشَكوَن.wav,https://upload.wikimedia.org/wikipedia/commons/6/64/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D8%B4%D9%8E%D9%83%D9%88%D9%8E%D9%86.wav
1693,تشمس,ɪtˈʃam.mas,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تشَمَّس.wav,https://upload.wikimedia.org/wikipedia/commons/3/34/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B4%D9%8E%D9%85%D9%8E%D9%91%D8%B3.wav
1694,تصالح,ɪtˈsˤɑː.lˤɑħ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تصالَح.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B5%D8%A7%D9%84%D9%8E%D8%AD.wav
1695,تصرف,ɪtˈsˤɑrˤ.rˤɑf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تصَرَّف.wav,https://upload.wikimedia.org/wikipedia/commons/d/df/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B5%D9%8E%D8%B1%D9%8E%D9%91%D9%81.wav
1696,تصور,ɪtˈsˤɑw.wɑrˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تصَوَّر.wav,https://upload.wikimedia.org/wikipedia/commons/b/ba/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B5%D9%8E%D9%88%D9%8E%D9%91%D8%B1.wav
1697,تضايق,ɪdˈdæː.jaʔ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تضايَق.wav,https://upload.wikimedia.org/wikipedia/commons/6/6e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B6%D8%A7%D9%8A%D9%8E%D9%82.wav
1698,تطاوش,(ɪ)tˤˈtˤɑː.wɑʃ,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تطاوَش.wav,https://upload.wikimedia.org/wikipedia/commons/e/e7/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D8%B7%D8%A7%D9%88%D9%8E%D8%B4.wav
1699,تطلع,ɪtˤˈtˤʌl.laʕ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تطَلَّع.wav,https://upload.wikimedia.org/wikipedia/commons/5/5d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B7%D9%8E%D9%84%D9%8E%D9%91%D8%B9.wav
1700,تطمن,ɪtˤˈtˤɑm.mɑn,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تطَمَّن.wav,https://upload.wikimedia.org/wikipedia/commons/8/85/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B7%D9%8E%D9%85%D9%8E%D9%91%D9%86.wav
1701,تطور,ɪtˤˈtˤʌw.wʌr,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تطَوَّر.wav,https://upload.wikimedia.org/wikipedia/commons/3/37/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B7%D9%8E%D9%88%D9%8E%D9%91%D8%B1.wav
1702,تعالج,ɪtˈʕæː.laʒ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعالَج.wav,https://upload.wikimedia.org/wikipedia/commons/7/70/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D8%A7%D9%84%D9%8E%D8%AC.wav
1703,تعامل,ɪtˈʕæː.mal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعامَل.wav,https://upload.wikimedia.org/wikipedia/commons/0/00/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D8%A7%D9%85%D9%8E%D9%84.wav
1704,تعاون,ɪtˈʕæː.wan,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعاوَن.wav,https://upload.wikimedia.org/wikipedia/commons/c/c3/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D8%A7%D9%88%D9%8E%D9%86.wav
1705,تعايش,ɪtˈʕæː.jaʃ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعايَش.wav,https://upload.wikimedia.org/wikipedia/commons/3/33/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D8%A7%D9%8A%D9%8E%D8%B4.wav
1706,تعجب,ɪtˈʕaʒ.ʒab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعَجَّب.wav,https://upload.wikimedia.org/wikipedia/commons/c/c0/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D9%8E%D8%AC%D9%8E%D9%91%D8%A8.wav
1707,تعدى,(ɪ)tˈʕad.da,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعَدّى.wav,https://upload.wikimedia.org/wikipedia/commons/6/6e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D9%8E%D8%AF%D9%91%D9%89.wav
1708,تعرض,ɪtˈʕar.radˤ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تَعَرَّض.wav,https://upload.wikimedia.org/wikipedia/commons/3/38/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%8E%D8%B9%D9%8E%D8%B1%D9%8E%D9%91%D8%B6.wav
1709,تعرف,ɪtˈʕɑrˤ.rˤɑf,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعَرَّف.wav,https://upload.wikimedia.org/wikipedia/commons/3/3e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D9%8E%D8%B1%D9%8E%D9%91%D9%81.wav
1710,تعشى,ɪtˈʕaʃ.ʃa,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعَشّى.wav,https://upload.wikimedia.org/wikipedia/commons/0/0b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D9%8E%D8%B4%D9%91%D9%89.wav
1711,تعلق,ɪtˈʕal.laʔ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تَعَلَّق.wav,https://upload.wikimedia.org/wikipedia/commons/9/91/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%8E%D8%B9%D9%8E%D9%84%D9%8E%D9%91%D9%82.wav
1712,تعلم,ɪtˈʕal.lam,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعَلَّم.wav,https://upload.wikimedia.org/wikipedia/commons/5/52/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D9%8E%D9%84%D9%8E%D9%91%D9%85.wav
1713,تعليقة,taʕˈliː.ʔa,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تعليقة.wav,https://upload.wikimedia.org/wikipedia/commons/f/fc/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D8%B9%D9%84%D9%8A%D9%82%D8%A9.wav
1714,تعود,ɪtˈʕaw.wad,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تعَوَّد.wav,https://upload.wikimedia.org/wikipedia/commons/f/fd/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%B9%D9%8E%D9%88%D9%8E%D9%91%D8%AF.wav
1715,تغدى,ɪtˈɣad.da,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تغَدّى.wav,https://upload.wikimedia.org/wikipedia/commons/4/47/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%BA%D9%8E%D8%AF%D9%91%D9%89.wav
1716,تغسل,ɪtˈɣas.sal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تغَسَّل.wav,https://upload.wikimedia.org/wikipedia/commons/8/8b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%BA%D9%8E%D8%B3%D9%8E%D9%91%D9%84.wav
1717,تغطى,(ɪ)tˈɣɑtˤ.tˤɑ,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تغَطّى.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D8%BA%D9%8E%D8%B7%D9%91%D9%89.wav
1718,تغلب,ɪtˈɣal.lab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تغَلَّب.wav,https://upload.wikimedia.org/wikipedia/commons/6/67/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%BA%D9%8E%D9%84%D9%8E%D9%91%D8%A8.wav
1719,تغير,ɪdˈɣaj.jar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تغَيَّر.wav,https://upload.wikimedia.org/wikipedia/commons/0/0a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D8%BA%D9%8E%D9%8A%D9%8E%D9%91%D8%B1.wav
1720,تفاجأ,ɪtˈfæː.ʒaʔ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تفاجأ.wav,https://upload.wikimedia.org/wikipedia/commons/4/47/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%81%D8%A7%D8%AC%D8%A3.wav
1721,تفرج,ɪtˈfar.raʒ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تفَرَّج.wav,https://upload.wikimedia.org/wikipedia/commons/b/b3/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%81%D9%8E%D8%B1%D9%8E%D9%91%D8%AC.wav
1722,تفضل,ɪtˈfɑdˤ.dˤɑl,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تفَضَّل.wav,https://upload.wikimedia.org/wikipedia/commons/4/44/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%81%D9%8E%D8%B6%D9%8E%D9%91%D9%84.wav
1723,تقابل,ɪtˈʔæː.bal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقابَل.wav,https://upload.wikimedia.org/wikipedia/commons/c/cd/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%A8%D9%8E%D9%84.wav
1724,تقاتل,ɪtˈʔæː.tal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقاتَل.wav,https://upload.wikimedia.org/wikipedia/commons/1/18/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%AA%D9%8E%D9%84.wav
1725,تقارب,ɪtˈʔɑː.rˤɑb,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقارَب.wav,https://upload.wikimedia.org/wikipedia/commons/e/ef/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%B1%D9%8E%D8%A8.wav
1726,تقاسم,ɪtˈʔæː.sam,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقاسَم.wav,https://upload.wikimedia.org/wikipedia/commons/f/f4/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%B3%D9%8E%D9%85.wav
1727,تقاعد,ɪtˈqɑː.ʕɑd,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقاعَد.wav,https://upload.wikimedia.org/wikipedia/commons/e/e9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D8%A7%D8%B9%D9%8E%D8%AF.wav
1728,تقبل,ɪtˈʔab.bal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقَبَّل.wav,https://upload.wikimedia.org/wikipedia/commons/b/bb/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D9%8E%D8%A8%D9%8E%D9%91%D9%84.wav
1729,تقدم,ɪtˈʔad.dam,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تقَدَّم.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%82%D9%8E%D8%AF%D9%8E%D9%91%D9%85.wav
1730,تقريبا,taʔˈriː.ban,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تقريبا.wav,https://upload.wikimedia.org/wikipedia/commons/3/35/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D9%82%D8%B1%D9%8A%D8%A8%D8%A7.wav
1731,تكبر,ɪtˈkab.bar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تكَبَّر.wav,https://upload.wikimedia.org/wikipedia/commons/9/9b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%83%D9%8E%D8%A8%D9%8E%D9%91%D8%B1.wav
1732,تكثف,(ɪ)tˈkaθ.θaf,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تكَثَّف.wav,https://upload.wikimedia.org/wikipedia/commons/9/94/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%83%D9%8E%D8%AB%D9%8E%D9%91%D9%81.wav
1733,تكرر,(ɪ)tˈkar.rar,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تكَرَّر.wav,https://upload.wikimedia.org/wikipedia/commons/2/28/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D9%83%D9%8E%D8%B1%D9%8E%D9%91%D8%B1.wav
1734,تلاجة,talˈlæː.ʒe,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تلاجة.wav,https://upload.wikimedia.org/wikipedia/commons/0/07/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%84%D8%A7%D8%AC%D8%A9.wav
1735,تلاعب,ɪtˈlæː.ʕab,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تلاعَب.wav,https://upload.wikimedia.org/wikipedia/commons/4/43/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%84%D8%A7%D8%B9%D9%8E%D8%A8.wav
1736,تمانية,taˈman.je,3,2,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-8.wav,https://upload.wikimedia.org/wikipedia/commons/6/63/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-8.wav
1737,تمدد,ɪtˈmad.dad,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تمَدَّد.wav,https://upload.wikimedia.org/wikipedia/commons/8/8b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%85%D9%8E%D8%AF%D9%8E%D9%91%D8%AF.wav
1738,تمرد,ɪtˈmar.rad,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تمَرَّد.wav,https://upload.wikimedia.org/wikipedia/commons/5/55/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%85%D9%8E%D8%B1%D9%8E%D9%91%D8%AF.wav
1739,تمرن,ɪtˈmar.ran,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تمَرَّن.wav,https://upload.wikimedia.org/wikipedia/commons/c/ca/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%85%D9%8E%D8%B1%D9%8E%D9%91%D9%86.wav
1740,تمشى,ɪtˈmaʃ.ʃa,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تمَشّى.wav,https://upload.wikimedia.org/wikipedia/commons/3/3c/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%85%D9%8E%D8%B4%D9%91%D9%89.wav
1741,تمنى,ɪtˈman.na,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تمَنّى.wav,https://upload.wikimedia.org/wikipedia/commons/1/14/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%85%D9%8E%D9%86%D9%91%D9%89.wav
1742,تنازل,ɪtˈnæː.zal,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تنازَل.wav,https://upload.wikimedia.org/wikipedia/commons/6/67/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%86%D8%A7%D8%B2%D9%8E%D9%84.wav
1743,تندم,ɪtˈnad.dam,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تنَدَّم.wav,https://upload.wikimedia.org/wikipedia/commons/5/54/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%86%D9%8E%D8%AF%D9%8E%D9%91%D9%85.wav
1744,تنصت,ɪtˈnɑsˤ.sˤɑt,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تنَصَّت.wav,https://upload.wikimedia.org/wikipedia/commons/1/14/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%86%D9%8E%D8%B5%D9%8E%D9%91%D8%AA.wav
1745,تنفس,ɪtˈnaf.fas,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تنَفَّس.wav,https://upload.wikimedia.org/wikipedia/commons/8/86/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%86%D9%8E%D9%81%D9%8E%D9%91%D8%B3.wav
1746,تنكر,ɪtˈnak.kar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تنَكَّر.wav,https://upload.wikimedia.org/wikipedia/commons/e/e0/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%86%D9%8E%D9%83%D9%8E%D9%91%D8%B1.wav
1747,تنمر,ɪtˈnam.mar,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تنَمَّر.wav,https://upload.wikimedia.org/wikipedia/commons/3/34/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%86%D9%8E%D9%85%D9%8E%D9%91%D8%B1.wav
1748,تنورة,tɑnˈnuː.rˤɑ,3,2,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تنّورة.wav,https://upload.wikimedia.org/wikipedia/commons/3/37/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%86%D9%91%D9%88%D8%B1%D8%A9.wav
1749,تهاوش,ɪtˈhæː.waʃ,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تهاوش.wav,https://upload.wikimedia.org/wikipedia/commons/7/73/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%87%D8%A7%D9%88%D8%B4.wav
1750,تهبل,(ɪ)tˈhab.bal,3,2,LL-Q55633582 (ajp)-AdrianAbdulBaha-تهَبَّل.wav,https://upload.wikimedia.org/wikipedia/commons/c/c6/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AA%D9%87%D9%8E%D8%A8%D9%8E%D9%91%D9%84.wav
1751,تهرب,ɪtˈhʌrˤ.rˤʌb,3,2,LL-Q55633582 (ajp)-Khalil.rantissi-تهَرَّب.wav,https://upload.wikimedia.org/wikipedia/commons/0/07/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%87%D9%8E%D8%B1%D9%8E%D9%91%D8%A8.wav
